ParticipantName	GazeEventDuration	GazeEventDuration	GazeEventDuration	GazePointX (MCSpx)	GazePointY (MCSpx)	MediaName
P09h	250	250	250	955.0	523.0	http://www.fiit.stuba.sk/
P09h	250	250	250	951.0	533.0	http://www.fiit.stuba.sk/
P09h	183	183	183	959.0	458.0	http://www.fiit.stuba.sk/
P09h	183	183	183	967.0	463.0	http://www.fiit.stuba.sk/
P09h	183	183	183	980.0	456.0	http://www.fiit.stuba.sk/
P09h	183	183	183	969.0	455.0	http://www.fiit.stuba.sk/
P09h	183	183	183	971.0	454.0	http://www.fiit.stuba.sk/
P09h	183	183	183	971.0	454.0	http://www.fiit.stuba.sk/
P09h	183	183	183	973.0	469.0	http://www.fiit.stuba.sk/
P09h	183	183	183	969.0	468.0	http://www.fiit.stuba.sk/
P09h	183	183	183	962.0	463.0	http://www.fiit.stuba.sk/
P09h	183	183	183	963.0	464.0	http://www.fiit.stuba.sk/
P09h	183	183	183	968.0	459.0	http://www.fiit.stuba.sk/
P09h	167	167	167	999.0	529.0	http://www.fiit.stuba.sk/
P09h	167	167	167	1021.0	541.0	http://www.fiit.stuba.sk/
P09h	167	167	167	999.0	547.0	http://www.fiit.stuba.sk/
P09h	167	167	167	1000.0	524.0	http://www.fiit.stuba.sk/
P09h	167	167	167	1004.0	549.0	http://www.fiit.stuba.sk/
P09h	167	167	167	1011.0	535.0	http://www.fiit.stuba.sk/
P09h	167	167	167	1019.0	534.0	http://www.fiit.stuba.sk/
P09h	167	167	167	1008.0	532.0	http://www.fiit.stuba.sk/
P09h	167	167	167	1017.0	510.0	http://www.fiit.stuba.sk/
P09h	167	167	167	1008.0	541.0	http://www.fiit.stuba.sk/
P09h	400	400	400	1064.0	520.0	http://www.fiit.stuba.sk/
P09h	400	400	400	1041.0	524.0	http://www.fiit.stuba.sk/
P09h	400	400	400	1040.0	528.0	http://www.fiit.stuba.sk/
P09h	400	400	400	1043.0	525.0	http://www.fiit.stuba.sk/
P09h	400	400	400	1044.0	534.0	http://www.fiit.stuba.sk/
P09h	400	400	400	1044.0	530.0	http://www.fiit.stuba.sk/
P09h	400	400	400	1045.0	527.0	http://www.fiit.stuba.sk/
P09h	400	400	400	1039.0	509.0	http://www.fiit.stuba.sk/
P09h	400	400	400	1046.0	533.0	http://www.fiit.stuba.sk/
P09h	400	400	400	1038.0	517.0	http://www.fiit.stuba.sk/
P09h	400	400	400	1033.0	521.0	http://www.fiit.stuba.sk/
P09h	400	400	400	1047.0	527.0	http://www.fiit.stuba.sk/
P09h	400	400	400	1043.0	525.0	http://www.fiit.stuba.sk/
P09h	400	400	400	1046.0	522.0	http://www.fiit.stuba.sk/
P09h	400	400	400	1039.0	519.0	http://www.fiit.stuba.sk/
P09h	400	400	400	1043.0	516.0	http://www.fiit.stuba.sk/
P09h	400	400	400	1034.0	534.0	http://www.fiit.stuba.sk/
P09h	400	400	400	1040.0	521.0	http://www.fiit.stuba.sk/
P09h	400	400	400	1031.0	513.0	http://www.fiit.stuba.sk/
P09h	400	400	400	1040.0	522.0	http://www.fiit.stuba.sk/
P09h	400	400	400	1030.0	517.0	http://www.fiit.stuba.sk/
P09h	400	400	400	1044.0	517.0	http://www.fiit.stuba.sk/
P09h	400	400	400	1043.0	528.0	http://www.fiit.stuba.sk/
P09h	400	400	400	1034.0	526.0	http://www.fiit.stuba.sk/
P09h	383	383	383	973.0	595.0	http://www.fiit.stuba.sk/
P09h	383	383	383	978.0	590.0	http://www.fiit.stuba.sk/
P09h	383	383	383	962.0	567.0	http://www.fiit.stuba.sk/
P09h	383	383	383	967.0	578.0	http://www.fiit.stuba.sk/
P09h	383	383	383	977.0	578.0	http://www.fiit.stuba.sk/
P09h	383	383	383	973.0	573.0	http://www.fiit.stuba.sk/
P09h	383	383	383	958.0	585.0	http://www.fiit.stuba.sk/
P09h	383	383	383	955.0	578.0	http://www.fiit.stuba.sk/
P09h	383	383	383	964.0	583.0	http://www.fiit.stuba.sk/
P09h	383	383	383	962.0	577.0	http://www.fiit.stuba.sk/
P09h	383	383	383	970.0	605.0	http://www.fiit.stuba.sk/
P09h	383	383	383	969.0	582.0	http://www.fiit.stuba.sk/
P09h	383	383	383	970.0	582.0	http://www.fiit.stuba.sk/
P09h	383	383	383	976.0	593.0	http://www.fiit.stuba.sk/
P09h	383	383	383	970.0	568.0	http://www.fiit.stuba.sk/
P09h	383	383	383	963.0	577.0	http://www.fiit.stuba.sk/
P09h	383	383	383	973.0	587.0	http://www.fiit.stuba.sk/
P09h	383	383	383	965.0	580.0	http://www.fiit.stuba.sk/
P09h	383	383	383	967.0	580.0	http://www.fiit.stuba.sk/
P09h	383	383	383	982.0	575.0	http://www.fiit.stuba.sk/
P09h	383	383	383	986.0	591.0	http://www.fiit.stuba.sk/
P09h	383	383	383	965.0	586.0	http://www.fiit.stuba.sk/
P09h	383	383	383	959.0	585.0	http://www.fiit.stuba.sk/
P09h	133	133	133	1017.0	625.0	http://www.fiit.stuba.sk/
P09h	133	133	133	1007.0	612.0	http://www.fiit.stuba.sk/
P09h	133	133	133	1006.0	617.0	http://www.fiit.stuba.sk/
P09h	133	133	133	1017.0	618.0	http://www.fiit.stuba.sk/
P09h	133	133	133	1017.0	619.0	http://www.fiit.stuba.sk/
P09h	133	133	133	1010.0	613.0	http://www.fiit.stuba.sk/
P09h	133	133	133	1024.0	616.0	http://www.fiit.stuba.sk/
P09h	133	133	133	1029.0	600.0	http://www.fiit.stuba.sk/
P09h	283	283	283	969.0	622.0	http://www.fiit.stuba.sk/
P09h	283	283	283	958.0	639.0	http://www.fiit.stuba.sk/
P09h	283	283	283	973.0	628.0	http://www.fiit.stuba.sk/
P09h	283	283	283	972.0	636.0	http://www.fiit.stuba.sk/
P09h	283	283	283	967.0	643.0	http://www.fiit.stuba.sk/
P09h	283	283	283	970.0	638.0	http://www.fiit.stuba.sk/
P09h	283	283	283	951.0	636.0	http://www.fiit.stuba.sk/
P09h	283	283	283	956.0	641.0	http://www.fiit.stuba.sk/
P09h	283	283	283	972.0	632.0	http://www.fiit.stuba.sk/
P09h	283	283	283	958.0	637.0	http://www.fiit.stuba.sk/
P09h	283	283	283	974.0	647.0	http://www.fiit.stuba.sk/
P09h	283	283	283	969.0	643.0	http://www.fiit.stuba.sk/
P09h	283	283	283	960.0	642.0	http://www.fiit.stuba.sk/
P09h	283	283	283	973.0	648.0	http://www.fiit.stuba.sk/
P09h	283	283	283	984.0	650.0	http://www.fiit.stuba.sk/
P09h	283	283	283	978.0	641.0	http://www.fiit.stuba.sk/
P09h	283	283	283	957.0	647.0	http://www.fiit.stuba.sk/
P09h	383	383	383	980.0	723.0	http://www.fiit.stuba.sk/
P09h	383	383	383	957.0	732.0	http://www.fiit.stuba.sk/
P09h	383	383	383	974.0	730.0	http://www.fiit.stuba.sk/
P09h	383	383	383	976.0	732.0	http://www.fiit.stuba.sk/
P09h	383	383	383	974.0	727.0	http://www.fiit.stuba.sk/
P09h	383	383	383	971.0	731.0	http://www.fiit.stuba.sk/
P09h	383	383	383	970.0	741.0	http://www.fiit.stuba.sk/
P09h	383	383	383	975.0	743.0	http://www.fiit.stuba.sk/
P09h	383	383	383	971.0	736.0	http://www.fiit.stuba.sk/
P09h	383	383	383	967.0	732.0	http://www.fiit.stuba.sk/
P09h	383	383	383	973.0	739.0	http://www.fiit.stuba.sk/
P09h	383	383	383	970.0	739.0	http://www.fiit.stuba.sk/
P09h	383	383	383	973.0	725.0	http://www.fiit.stuba.sk/
P09h	383	383	383	969.0	750.0	http://www.fiit.stuba.sk/
P09h	383	383	383	985.0	752.0	http://www.fiit.stuba.sk/
P09h	383	383	383	962.0	720.0	http://www.fiit.stuba.sk/
P09h	383	383	383	969.0	749.0	http://www.fiit.stuba.sk/
P09h	383	383	383	974.0	732.0	http://www.fiit.stuba.sk/
P09h	383	383	383	966.0	738.0	http://www.fiit.stuba.sk/
P09h	383	383	383	996.0	775.0	http://www.fiit.stuba.sk/
P09h	383	383	383	965.0	732.0	http://www.fiit.stuba.sk/
P09h	383	383	383	963.0	734.0	http://www.fiit.stuba.sk/
P09h	383	383	383	969.0	750.0	http://www.fiit.stuba.sk/
P09h	250	250	250	949.0	662.0	http://www.fiit.stuba.sk/
P09h	250	250	250	964.0	679.0	http://www.fiit.stuba.sk/
P09h	250	250	250	975.0	689.0	http://www.fiit.stuba.sk/
P09h	250	250	250	973.0	662.0	http://www.fiit.stuba.sk/
P09h	250	250	250	960.0	670.0	http://www.fiit.stuba.sk/
P09h	250	250	250	961.0	672.0	http://www.fiit.stuba.sk/
P09h	250	250	250	971.0	673.0	http://www.fiit.stuba.sk/
P09h	250	250	250	971.0	669.0	http://www.fiit.stuba.sk/
P09h	250	250	250	961.0	683.0	http://www.fiit.stuba.sk/
P09h	250	250	250	964.0	685.0	http://www.fiit.stuba.sk/
P09h	250	250	250	972.0	674.0	http://www.fiit.stuba.sk/
P09h	250	250	250	953.0	683.0	http://www.fiit.stuba.sk/
P09h	250	250	250	976.0	674.0	http://www.fiit.stuba.sk/
P09h	250	250	250	960.0	680.0	http://www.fiit.stuba.sk/
P09h	250	250	250	979.0	684.0	http://www.fiit.stuba.sk/
P09h	467	467	467	1032.0	528.0	http://www.fiit.stuba.sk/
P09h	467	467	467	1033.0	526.0	http://www.fiit.stuba.sk/
P09h	467	467	467	1029.0	558.0	http://www.fiit.stuba.sk/
P09h	467	467	467	1038.0	537.0	http://www.fiit.stuba.sk/
P09h	467	467	467	1029.0	537.0	http://www.fiit.stuba.sk/
P09h	467	467	467	1027.0	541.0	http://www.fiit.stuba.sk/
P09h	467	467	467	1029.0	549.0	http://www.fiit.stuba.sk/
P09h	467	467	467	1038.0	536.0	http://www.fiit.stuba.sk/
P09h	467	467	467	1025.0	543.0	http://www.fiit.stuba.sk/
P09h	467	467	467	1022.0	537.0	http://www.fiit.stuba.sk/
P09h	467	467	467	1034.0	541.0	http://www.fiit.stuba.sk/
P09h	467	467	467	1017.0	534.0	http://www.fiit.stuba.sk/
P09h	467	467	467	1024.0	550.0	http://www.fiit.stuba.sk/
P09h	467	467	467	1010.0	521.0	http://www.fiit.stuba.sk/
P09h	467	467	467	1010.0	529.0	http://www.fiit.stuba.sk/
P09h	467	467	467	1028.0	546.0	http://www.fiit.stuba.sk/
P09h	467	467	467	1037.0	531.0	http://www.fiit.stuba.sk/
P09h	467	467	467	1034.0	552.0	http://www.fiit.stuba.sk/
P09h	467	467	467	1031.0	543.0	http://www.fiit.stuba.sk/
P09h	467	467	467	1027.0	540.0	http://www.fiit.stuba.sk/
P09h	467	467	467	1033.0	517.0	http://www.fiit.stuba.sk/
P09h	467	467	467	1034.0	527.0	http://www.fiit.stuba.sk/
P09h	467	467	467	1030.0	534.0	http://www.fiit.stuba.sk/
P09h	467	467	467	1018.0	527.0	http://www.fiit.stuba.sk/
P09h	467	467	467	1032.0	528.0	http://www.fiit.stuba.sk/
P09h	467	467	467	1022.0	527.0	http://www.fiit.stuba.sk/
P09h	467	467	467	1030.0	523.0	http://www.fiit.stuba.sk/
P09h	467	467	467	1012.0	523.0	http://www.fiit.stuba.sk/
P09h	133	133	133	755.0	544.0	http://www.fiit.stuba.sk/
P09h	133	133	133	747.0	536.0	http://www.fiit.stuba.sk/
P09h	133	133	133	750.0	538.0	http://www.fiit.stuba.sk/
P09h	133	133	133	761.0	537.0	http://www.fiit.stuba.sk/
P09h	133	133	133	741.0	525.0	http://www.fiit.stuba.sk/
P09h	133	133	133	751.0	532.0	http://www.fiit.stuba.sk/
P09h	133	133	133	752.0	537.0	http://www.fiit.stuba.sk/
P09h	133	133	133	754.0	540.0	http://www.fiit.stuba.sk/
P09h	217	217	217	1017.0	459.0	http://www.fiit.stuba.sk/
P09h	217	217	217	1003.0	462.0	http://www.fiit.stuba.sk/
P09h	217	217	217	1002.0	468.0	http://www.fiit.stuba.sk/
P09h	217	217	217	1008.0	461.0	http://www.fiit.stuba.sk/
P09h	217	217	217	1018.0	467.0	http://www.fiit.stuba.sk/
P09h	217	217	217	1009.0	483.0	http://www.fiit.stuba.sk/
P09h	217	217	217	1004.0	478.0	http://www.fiit.stuba.sk/
P09h	217	217	217	1005.0	470.0	http://www.fiit.stuba.sk/
P09h	217	217	217	996.0	453.0	http://www.fiit.stuba.sk/
P09h	217	217	217	1002.0	465.0	http://www.fiit.stuba.sk/
P09h	217	217	217	1002.0	466.0	http://www.fiit.stuba.sk/
P09h	217	217	217	1022.0	464.0	http://www.fiit.stuba.sk/
P09h	217	217	217	1008.0	461.0	http://www.fiit.stuba.sk/
P09h	183	183	183	957.0	479.0	http://www.fiit.stuba.sk/
P09h	183	183	183	950.0	473.0	http://www.fiit.stuba.sk/
P09h	183	183	183	942.0	464.0	http://www.fiit.stuba.sk/
P09h	183	183	183	949.0	464.0	http://www.fiit.stuba.sk/
P09h	183	183	183	948.0	480.0	http://www.fiit.stuba.sk/
P09h	183	183	183	946.0	475.0	http://www.fiit.stuba.sk/
P09h	183	183	183	948.0	471.0	http://www.fiit.stuba.sk/
P09h	183	183	183	961.0	478.0	http://www.fiit.stuba.sk/
P09h	183	183	183	940.0	474.0	http://www.fiit.stuba.sk/
P09h	183	183	183	950.0	481.0	http://www.fiit.stuba.sk/
P09h	183	183	183	943.0	464.0	http://www.fiit.stuba.sk/
P09h	117	117	117	608.0	643.0	http://www.fiit.stuba.sk/
P09h	117	117	117	611.0	655.0	http://www.fiit.stuba.sk/
P09h	117	117	117	611.0	636.0	http://www.fiit.stuba.sk/
P09h	117	117	117	616.0	648.0	http://www.fiit.stuba.sk/
P09h	117	117	117	612.0	648.0	http://www.fiit.stuba.sk/
P09h	117	117	117	617.0	655.0	http://www.fiit.stuba.sk/
P09h	117	117	117	626.0	650.0	http://www.fiit.stuba.sk/
P09h	150	150	150	750.0	561.0	http://www.fiit.stuba.sk/
P09h	150	150	150	759.0	580.0	http://www.fiit.stuba.sk/
P09h	150	150	150	755.0	563.0	http://www.fiit.stuba.sk/
P09h	150	150	150	753.0	566.0	http://www.fiit.stuba.sk/
P09h	150	150	150	748.0	577.0	http://www.fiit.stuba.sk/
P09h	150	150	150	764.0	574.0	http://www.fiit.stuba.sk/
P09h	150	150	150	748.0	563.0	http://www.fiit.stuba.sk/
P09h	150	150	150	756.0	562.0	http://www.fiit.stuba.sk/
P09h	150	150	150	746.0	575.0	http://www.fiit.stuba.sk/
P09h	367	367	367	1026.0	490.0	http://www.fiit.stuba.sk/
P09h	367	367	367	1024.0	509.0	http://www.fiit.stuba.sk/
P09h	367	367	367	1016.0	500.0	http://www.fiit.stuba.sk/
P09h	367	367	367	1019.0	498.0	http://www.fiit.stuba.sk/
P09h	367	367	367	1026.0	502.0	http://www.fiit.stuba.sk/
P09h	367	367	367	1026.0	484.0	http://www.fiit.stuba.sk/
P09h	367	367	367	1014.0	496.0	http://www.fiit.stuba.sk/
P09h	367	367	367	1021.0	490.0	http://www.fiit.stuba.sk/
P09h	367	367	367	1021.0	514.0	http://www.fiit.stuba.sk/
P09h	367	367	367	1016.0	495.0	http://www.fiit.stuba.sk/
P09h	367	367	367	1025.0	506.0	http://www.fiit.stuba.sk/
